rank,name,score,max_beta_to_spy_126day,min_beta_to_spy_126day,max_cumulative_common_returns,min_cumulative_common_returns,max_cumulative_specific_returns,min_cumulative_specific_returns,max_exposure_basic_materials,min_exposure_basic_materials,max_exposure_communication_services,min_exposure_communication_services,max_exposure_consumer_cyclical,min_exposure_consumer_cyclical,max_exposure_consumer_defensive,min_exposure_consumer_defensive,max_exposure_energy,min_exposure_energy,max_exposure_financial_services,min_exposure_financial_services,max_exposure_health_care,min_exposure_health_care,max_exposure_industrials,min_exposure_industrials,max_exposure_momentum,min_exposure_momentum,max_exposure_real_estate,min_exposure_real_estate,max_exposure_short_term_reversal,min_exposure_short_term_reversal,max_exposure_size,min_exposure_size,max_exposure_technology,min_exposure_technology,max_exposure_utilities,min_exposure_utilities,max_exposure_value,min_exposure_value,max_exposure_volatility,min_exposure_volatility,max_leverage,min_leverage,max_max_drawdown,min_max_drawdown,max_max_position_concentration,min_max_position_concentration,max_net_dollar_exposure,min_net_dollar_exposure,max_sharpe_126day,min_sharpe_126day,max_total_returns,min_total_returns,max_traded_in_qtradable_stocks_us,min_traded_in_qtradable_stocks_us,max_turnover,min_turnover,max_volatility_126day,min_volatility_126day
43,Champagne Sting Ray,0.5527209046465551,0.0,-0.17894642383882953,0.02367661103544272,-0.01796766887994561,0.13957633225090693,-0.02762930353987403,0.08556128561609076,-0.10881095813027186,0.020242387090723835,-0.029257067602645993,0.15136856045526556,-0.1323305037097688,0.0789079094936343,-0.047207379969452706,0.04486776525489075,-0.1460303721544006,0.05315770332039763,-0.006458610048027213,0.06458869007065472,-0.1975189042944101,0.12558127351389203,-0.01335456430972105,0.2922360735515029,-0.364221027581448,0.07366872889232508,-0.0230944742419329,0.3896312149033763,-0.5669991178075429,-0.16583037394398187,-0.40348836908035635,-0.046247827004623446,-0.19150091133232033,0.039570143828493484,-0.02107037996545956,0.3344668905420973,-0.35653268934054677,-0.08837314875327935,-0.4444425462316078,1.0997765154927548,0.0,0.0,-0.03456142716499718,0.026739900585357232,0.0,0.02219723462645837,-0.03641078804153688,2.501106678649806,-0.5001578273306287,0.13370746056826666,-0.03100409848062413,1.0000000000000007,0.9756613478223248,0.6600506661863496,0.0,0.06575814501879752,0.04462682236259773
44,Persian Blue Hippopotamus,0.5414259387347303,0.13757772601799415,-0.2635211455186659,0.06856692200123482,-0.03950885696470596,0.08887689386272846,-0.1047229028947868,0.0,-0.1878158533209579,0.04014000891687509,-0.05274105020698749,0.09919892470309671,-0.09547321690048591,0.0,-0.07482612638286397,-0.027993137812347486,-0.19775243631387318,0.04174283179496846,-0.14722065798125497,0.19499649497231208,0.03138771750228953,0.0,-0.18682872494567804,0.5107228807948752,-0.40134580555670485,0.0,-0.05136447122986714,0.5671830407220089,-0.6254906309073569,0.3958988251816148,-0.1063388625355442,0.2169417940804289,0.054351460755388534,0.0,-0.04102944500268016,0.13809462253091628,-0.4477791090476101,0.24147351527083183,-0.41540303954917296,1.0765451792734198,0.9836821342950797,-0.0017409713875785825,-0.1500007187785128,0.05697546359140531,0.03951196004816316,0.015441213860637992,-0.023607140634616757,3.0115460765106725,-0.7867793215557322,0.15014428798327817,-0.13241836064757828,1.0000000000000004,0.9825044788804447,1.040105970909827,0.011098917642062547,0.12292912195446039,0.09395625886696042
45,Periwinkle Flamingo,0.5282347576730954,0.24924926432437275,-0.18316451360106345,0.07842403863964886,-0.0034530075870985444,0.13952806581227017,-0.013539866926068789,0.11405941206871476,-0.1669537346110898,0.06210338529220697,-0.05292890941838013,0.1552904409034456,-0.18321736696182495,0.04484411357569895,-0.08160402257053408,0.202083764308217,-0.1991566623594742,0.13686521800222798,-0.0928551478211015,0.198679159690077,-0.1932299985253315,0.09328490432959502,-0.0950648874233748,0.4510013711602444,-0.49518166362338517,0.03924700009268352,-0.0701535456966755,0.5185382395317905,-0.07013490082184703,0.35862563665320585,-0.3816354848605644,0.14072594330474847,-0.1778225146699044,0.01652920587133278,-0.016105394202234648,0.4589898083472297,-0.38140574170560054,0.5049375778212793,-0.40996578666368444,1.0138998331858062,0.0,0.0,-0.10084010413808685,0.0210413647625437,0.0,0.031040772362597554,-0.022049495311375455,2.562123431889475,-3.6195798260360936,0.20894465670099294,-0.014298005724384999,1.0000000000000007,0.9345210837607606,1.3973371611482799,0.0,0.08010646112454253,0.053532029779513615
46,Emerald Deer,0.5267497163816658,0.1951817362916701,-0.302140262327656,0.05304063912057022,-0.019964414998289493,0.3032002097619728,-0.014328736890367955,0.02909835823409797,-0.11104101152153707,0.017577596686348035,-0.11786745671749746,0.13218750466437218,0.02663918298282454,0.029994630948316246,-0.08535052836770515,0.0,-0.18300574434231315,0.1366609610669925,-0.034961097302930816,0.13470026252343348,0.002573673594042987,0.0,-0.040848375246859484,0.32258820077513306,-0.3266291219784513,0.009677293792243764,-0.15610952877179432,0.45946618890526414,-0.5557513974426128,0.4153527339321731,0.31999309679557736,0.04841775172510416,-0.1468305562530497,0.0,-0.048610658479081664,-0.1781723225946885,-0.4119953604941325,-0.040703251205911714,-0.4170022735364936,1.0449023595267724,0.651498785294981,-0.0006154020606490463,-0.06193118040613618,0.052277283881450545,0.04468088130652392,0.037065767634102145,-0.034640412909324986,4.348980796134161,-1.1454052995570683,0.3618843342033895,-0.016102778069407298,1.0000000000000004,0.9896778173429677,0.6509687215811294,0.00957048006020581,0.0998016409575579,0.05511899002664972
47,Dark Green Woodpecker,0.5147716483288963,0.1341773537431608,-0.2877452986179017,0.015548532519935154,-0.029513764190262637,0.10984069069821811,-0.024128706158387914,0.12568278241362127,-0.1862268986629663,0.06576412856383093,-0.04393382676281954,0.1416153035278918,-0.11517799195878524,0.0397086326757122,-0.047565041232195,0.1859010573161629,-0.18984452306765023,0.10985134895991476,-0.09544846370163221,0.18970820947449274,-0.18508274075498177,0.08052961832274097,-0.1583440788677768,0.4054109237871775,-0.39313714251847126,0.0382102334990149,-0.055057859564994094,-0.05273940349113089,-0.44652350124589335,0.3736900309642188,-0.41237308736798506,0.18329753947806315,-0.15117880398963193,0.013254777577614257,-0.025842686431452128,0.4129027917687308,-0.3863823978114139,0.4530556627094022,-0.41331850748865956,1.040340429921711,0.9598197020407541,-0.004223703477497338,-0.06028955384116483,0.013961213471913902,0.010054307755541501,0.022935564803156887,-0.007827993661179684,3.391561320224908,-1.5241896059051083,0.09639040720586833,-0.034648222068828116,1.0000000000000004,0.9725065970174323,1.0057550646489182,0.21998307937136105,0.07635461818561645,0.061811359148093485
48,Navy Blue Hyena,0.5139168930879091,0.14844656385243432,-0.09945413040131829,0.015465247166861484,-0.0034563522802697477,0.28788342893875596,-0.008527157919024253,0.06955644615289083,-0.04586575691043917,0.016223811636547375,-0.020565438094390584,0.004830736765919649,-0.06874886108267475,0.04131006998890811,-0.013100837904929143,0.09451311305588038,-0.003520272469416011,0.03105228681256023,-0.01833616414021418,0.051416565989934104,-0.08543578243114296,0.048930957272526755,-0.04208482544707251,0.386936116736645,-0.4041375221258456,0.009895223796365003,-0.0258965312885019,0.476313522941782,-0.578987372085824,0.41461173322031636,-0.16944558596905415,0.05001329115586796,-0.053610904696513625,0.003794451450542885,-0.0005295043759142839,0.036119202010215026,-0.37642512288870034,0.3829061589523346,-0.3720636601200605,1.0716870526944497,0.0,0.0,-0.04418416994824769,0.058867463989199384,0.0,0.031943123451870795,-0.02495524764684226,5.409053573402113,-1.096993444689398,0.28947025315649144,-0.004544396465748557,1.0000000000000004,0.9416487389696263,0.9989263712987967,0.0,0.08084511526332973,0.04948768602601421
49,Gold Fox,0.5129775199687231,0.29646429122241463,-0.03977877719614517,0.059137995521439723,-0.009941217884809284,0.3748020203677518,-0.04797698871870959,0.08372515445438934,-0.015634735563620113,0.01229977409700981,-0.06105723713978264,0.10208700473944457,-0.07316684134365709,0.009046854679080632,-0.051327742973213145,0.15434502652006227,-0.17564671590797554,0.019678046013833137,-0.08193927377262585,0.07860576559861729,-0.17598199577746565,-0.018339241888036144,-0.06092819757293351,0.41303174938515924,-0.2736812699266578,-0.01776698506120658,-0.10619027863134892,0.4197241043515069,-0.518742501017549,0.20262378426864525,-0.3658883110746073,0.148021685391826,-0.010976597931808371,0.03800759314667479,-0.011991719134856976,0.1768042003509419,-0.42089310578240635,0.42979323283391413,-0.4138075596470733,1.1751440065602161,0.8834349610933843,0.0,-0.0745683232213767,0.055050232277518305,0.03496283196755062,0.09901677247362482,-0.14658244953927088,5.785558616460227,-1.8745450003037918,0.4342225102338524,-0.052477855497544246,1.0000000000000004,0.9613893392819516,1.0461848278278048,0.0,0.08113449349914602,0.0599845437337122
50,Golden Hen,0.5129030251400665,0.27857411853429775,-0.18330276731313075,0.03698991094763682,-0.003851092088368646,0.3091810301753204,-0.012154210799450893,0.037121426572143346,-0.1533853816073786,0.06154385075189096,-0.0652898430394261,0.010624819562685758,-0.16446188422695984,0.07842255087017665,-0.02912292595347317,0.08758496851572424,-0.13192457649264497,0.0923222966438648,-0.043925684499652666,0.19768527355966994,-0.18521796582107722,0.15705223149904707,-0.07990311722316465,0.38716559036215803,-0.47215554004379257,0.06921652212129459,-0.021806120148973075,0.5519546220916786,-0.5030088193161735,0.38910057990042096,-0.3917429011915988,0.09917946766051909,-0.1602195413981512,0.0475010930175459,-0.020441575154604572,0.4715846250821181,-0.2783277066234534,0.5594185617946585,-0.46630718830375506,1.0999344754718965,0.9503826382729619,0.0,-0.08181430289305576,0.04285908785527081,0.028461608577834304,0.1031339590178381,-0.061985330437946684,3.357616806105151,-1.7561791413428713,0.31979558512722117,-0.014014269232164756,1.0000000000000007,0.9431871834692126,1.2794693828230828,0.0,0.10549793798900792,0.07174649556108113
51,Plum Cat,0.5049480266014881,0.13854049948729955,-0.024024396849567323,0.014089451515829854,-0.03698159671269041,0.49274959743762214,-0.00010482495542818437,0.07697703458303959,-0.1849952524453504,0.029860253926208467,-0.09255525550205082,0.14095954760733348,-0.2104777775645749,0.10036774280956726,-0.1764037147778434,0.0,0.0,0.08834086406109704,-0.01426198439515521,0.1448701867845753,-0.18188488560872745,0.15994691927508387,-0.11305566940917763,0.5525441377887992,0.21649156000347985,0.025313677548711496,-0.027980582380414003,0.45488419886877746,-0.7189282760287606,0.42960542198276697,-0.37449053254234554,0.14483465567370793,-0.1890670535646276,0.0,-0.036913863009303126,0.37454879126798407,-0.3022444354084437,0.17945073761104238,-0.41714143436167944,1.08476013801218,0.0,0.0,-0.0665045285344272,0.05324638549651789,0.0,0.044184170184746976,-0.04219990971074154,4.519929534069868,-0.2066271615805955,0.48016446600903273,-0.0014375865267776122,1.0000000000000004,0.9582598901805034,0.9363511427065889,0.0,0.090509228631262,0.05717200126486594
52,Spring Green Ostrich,0.4948343953283376,0.0963930290571406,-0.10587246426094525,0.07308115192735865,-0.00839006062740133,0.03714821657776879,-0.0454527825008757,0.10897071264714428,-0.08540362224118563,0.02774397096940122,-0.039563348731081194,0.09052241883978093,-0.07486872360921629,0.058902351586736526,-0.059718959582785544,0.11419811537937724,-0.14245358574879224,0.11254610734151312,-0.08771269082187413,0.06025658753769438,-0.13110192941580018,0.10444404609778134,-0.06643338284502151,0.3922599898489663,-0.31121794643680145,0.0667196904168077,-0.060099514313956354,0.5435842292411435,-0.0336056873853472,0.3802819687563491,-0.20539870403373264,0.08545983720094386,-0.07821259786156466,0.05269010153558045,-0.05551274428488721,0.34657525914345905,-0.39458915229558,0.17808619772640216,-0.387589650851691,1.026432685865373,0.900348884450966,-0.0010823022491410939,-0.04774323620247176,0.017306009154257507,0.01249308605245243,0.007996085558833532,-0.013861280294471246,3.135362101809477,-0.09747501355214484,0.11082808984492298,-0.04587532916849102,1.0000000000000009,0.987378252796811,1.1655466799603236,0.0,0.05616285955730514,0.03854129574969713
53,Chartreuse Green Giraffe,0.49122638622394355,0.12728159010132836,-0.10353799657850898,0.04072057795614836,-0.030795065730498283,0.03304225126003746,-0.05061748161866653,0.1336309644939203,-0.09248211756572873,0.0484450718182287,-0.057904818659736526,0.18044962693841793,-0.11953165910848171,0.06683043579748396,-0.05560817058238594,0.19659824027690687,-0.12040323398935579,0.06809626695578387,-0.1449179594189596,0.1969480242955888,-0.1294787153720906,0.177665331394263,-0.13802613891772214,0.3984946469397108,-0.3686060610984771,0.087317598300466,-0.07829485737611223,0.6844634985764451,-0.3332654408249396,0.1429578820681173,-0.44545127025385034,0.1882364958526905,-0.12638507532659338,0.1514395763940342,-0.05239919833391329,0.4050018951626899,-0.363330311410234,0.49075181753284647,0.03911143938744056,0.9501514808800022,0.0,0.0,-0.0782841859345608,0.040585810444635155,0.0,0.04387596405116156,-0.03766655910060067,2.770112170982511,-2.2749111302301688,0.06957311159401103,-0.07752879925277512,1.0000000000000004,0.9612137521990771,1.827701937067547,0.0,0.07386486171045367,0.055565538744890515
54,Sangria Hawk,0.4791124550390572,0.2037937589446253,-0.16227859389646435,0.021825506912021453,-0.03040762855138568,0.20263127980031403,-0.0837435190666086,0.18159905098201448,-0.18958700039951396,0.07159412482388668,-0.047460673777440655,0.1589674005746195,-0.18207659068757084,0.0767507139692891,-0.06420052400569028,0.2020463220608,-0.2161079129568479,0.07505426479728566,-0.07915645675642087,0.20915628267513722,-0.19461280876489156,0.1758719303209962,-0.18275582731850595,0.3066031361981628,-0.40027620993910445,0.0642210171150325,-0.04413749441210603,0.7166117737408477,0.1134968062944676,0.4009742466182741,-0.4634150303227983,0.19861202534370156,-0.1839292393085509,0.03398905370644626,-0.035987903530499146,0.5314166114570456,-0.4470936531094956,0.46852820599863976,-0.44674653007586806,1.086184741846006,0.0,0.0,-0.09394700811207288,0.03682919634239652,0.0,0.0457110739222076,-0.035778411450352925,3.2193558428434703,-1.749864178074603,0.21827874415984927,-0.09030562135034759,1.0000000000000004,0.9364613884678533,1.7567638325550492,0.0,0.10272549954957044,0.07646387496690694
55,Electric Blue Owl,0.4641699735865409,0.1581496592923092,-0.1019481114715632,0.06765813301267487,-0.007653526851509773,0.18860893220013564,-0.009203449263506247,0.16207205806575792,-0.03497670842817195,0.02777406215415291,-0.020898472949632322,0.12574586791556214,-0.0728917747887943,0.0739304960859174,-0.04863353726778601,0.04768193697311033,-0.009309685224320675,0.09505538636661286,-0.16568243532391505,0.027881421118777977,-0.17092870761252413,0.1742968557662791,-0.059443107345757654,0.21576761003683076,-0.24289095474460706,0.004065277592002005,-0.07587408488478356,0.6725399225710462,0.10116494411561565,0.4058624350580867,-0.32483193550376127,0.17004829680289685,-0.09871443738095743,0.009734702088598793,-0.004768232486065311,0.38138092747835556,-0.19442306523034183,0.21091192829917205,-0.4125775921962119,1.065316357654273,0.0,0.0,-0.02524067612969905,0.01488295090818638,0.0,0.07679020203802163,-0.09630209475004524,4.938573987029313,-0.5445966591432444,0.2537697785502142,-0.011736729166693438,1.0000000000000009,0.9748381083420935,1.1404810409532127,0.0,0.05392407052378318,0.03722290687185955
56,Apricot Parrot,0.4613871263014774,0.10802762509637935,-0.06653791960737289,0.02967893879990191,-0.015097096423729361,0.03959216376522212,-0.001961414058580524,0.05780893245858808,-0.05391115568817918,0.03052642991184895,-0.024461768699562993,0.04089881262710212,-0.1160547305253713,0.03599606529702038,-0.048005439288884476,0.1520431525233578,-0.07958591443244582,0.12206848583518905,-0.07233297086066219,0.07028181383823509,-0.11973320722361877,0.1279342962378353,-0.07539359965305355,0.15449101665395487,-0.27627930206459234,0.08930099767572355,-0.06586025047707504,0.5484015490102547,-0.4223299846808286,0.23623086621134784,-0.3556831073670079,0.1049855511055015,-0.16338727428376607,0.03146340836225407,-0.03274982244317274,0.2766404513444924,-0.15673358921320604,0.20329232816552642,-0.4787818330517022,1.0720207607338643,0.0,0.0,-0.037992577254934795,0.019199526991520142,0.0,0.03210723236388499,-0.05728368146678059,2.3773272326459454,-1.02313029993595,0.06057641751541665,-0.014334551832274944,1.0000000000000007,0.9443138966209078,1.9915849149254325,0.0,0.043951869708909685,0.02944157528395029
57,Cerise Gazelle,0.46011845401280366,0.0,-0.17967025556343066,0.021447851963374065,-0.0033551131232246734,0.15486810715588262,-0.007051718259329154,0.021839488528090464,-0.012016459626278137,0.021915352925811087,-0.01541243023468446,0.03146364192124611,-0.017166340127192842,0.0024357835843814442,0.0,0.17157504453209785,-0.07094064233035775,0.0420256319885892,-0.010457154870478297,-0.16176551743037318,-0.1960700079287092,0.04617370235291891,-0.03712066182935417,0.15284399454757278,-0.3986834319874649,0.09528851115137425,-0.03933691244331676,0.38176756159119324,-0.22415748023546048,0.38887359972904373,-0.13119831322377895,0.04014513949067364,-0.0357363142987807,0.017864088967178175,-0.010660031196211301,0.4781064663803316,-0.09129158078803275,-0.23131741549635285,-0.45080985734840656,1.0424560811366805,0.963149395575142,0.0,-0.04716617205057809,0.014640317409948728,0.010031598792359942,0.012877681908036608,-0.014266331097156009,2.184033405042137,-0.7917941466392564,0.15628780299889322,-0.006526420237125241,1.0000000000000009,0.9843339971047923,1.012755739074513,0.022195297954982818,0.07145175471368616,0.05503316474448768
58,Puce Octopus,0.45599160199187905,0.333720098424104,-0.03994411856179611,0.10344482118744991,0.001382354527712737,0.049644642538346995,-0.06416377128516104,0.09330129032784953,-0.07017126119242303,0.004026993710918886,-0.02398633558270108,0.18732625589404425,0.0648287458023593,0.03684865602842795,-0.05045124446879704,0.14427553509314386,-0.12764175988627002,-0.001797914170633885,-0.07285254967737,0.11728366197652423,-0.07609809758991101,0.12025929074092914,-0.023267396846527046,-0.03765885097999945,-0.41452092211264446,0.016712496769152443,-0.0492992987347527,0.2837828529363661,-0.4382221626974174,-0.3274604483697203,-0.386502230156811,0.06134585921645756,-0.0656856482631575,0.019761475309002918,-0.008582214027819706,0.2963044622650706,-0.2574980669932488,0.40383401083019166,-0.04674685340292999,1.0275465210271966,0.9665589871513695,0.0,-0.08309236910496204,0.018300285682578885,0.010097307162728924,0.01535118232228828,-0.024652847404581006,2.5129152011211144,-1.7908480381273462,0.09919173109537982,-0.003176470787379926,1.0000000000000007,0.9798188435184116,0.9965099923565153,0.0,0.08383495704824404,0.05179610668488726
59,Ivory Walrus,0.4510397083401817,0.03301943344472428,-0.0850953583951127,0.006061992531615212,-0.03338913410352318,0.10938139889694631,0.0,0.07030478442690424,-0.09661950662702443,0.035857372782916855,-0.06130815187937156,0.08446351160151765,-0.183955059711639,0.07443745834575807,-0.06464309183794957,0.12488119657074037,-0.19173883196689523,0.1827555721973987,-0.1024096257452593,0.18889909328635723,-0.17282942882295324,0.1399354382758409,-0.08798831049338368,0.3130835317075257,-0.39286548727620246,0.1472562485268409,-0.09622457129719972,0.5384808390089507,-0.27464489829452365,0.38697537167427765,-0.302393961771677,0.05863733861838833,-0.14673219903691484,0.07729041644473772,-0.08507617820537323,0.4724166407630285,-0.23395232805951385,0.3710758362129484,-0.3966832421955832,1.0632340827134223,0.0,0.0,-0.040761733059243785,0.03126053018742654,0.0,0.020167221145120543,-0.0236567196476648,1.91962520031336,-1.4601029101308705,0.0955806702483093,0.0,1.0000000000000007,0.9708742224099833,0.807681378854301,0.0,0.05691633899315679,0.040397999168097144
60,Viridian Hawk,0.44888042374154746,0.3054467766984029,-0.14132948927411254,0.07521663383714139,-0.014489552562792385,0.1043442268638406,-0.029941008663660007,0.129366038741557,-0.10934195459102754,0.026572332319700746,-0.06578402625078411,0.15279617302825602,-0.13186983060640084,0.1153903247299433,-0.038059254823064055,0.07357094977665707,-0.19539985814817712,0.18256764073008427,-0.12925974282017502,0.10571807421182075,-0.1836432876796123,0.20791860013351257,-0.1844636900295936,0.45425389885559897,-0.2929717101594903,0.06301292165839335,-0.07312874890511958,0.5384639874273075,-0.5494102516208882,0.43082182908091304,-0.3637401966445592,0.11846116267407877,-0.11867744991487647,0.04297015128175078,-0.1369383058349633,0.23594391660821004,-0.46987289104975916,0.041326926407958695,-0.4098075404663546,1.0750121733205211,0.6477054398906225,0.0,-0.12316051602942758,0.05355564916044905,0.04476828967518003,0.10217873825724677,-0.07868586431500385,2.5350306429149296,-3.094781338235169,0.16513654423191748,-0.003979500992890461,1.0000000000000004,0.9766707400187761,0.6524647446115572,0.007448880325858634,0.07955911899682085,0.052568445653849605
61,Cobalt Blue Elephant,0.4483656091187383,0.2944641917676042,-0.22578888889650472,0.0520945670254378,-0.005368028611197229,0.14969483980493603,-0.005582144943170664,0.18422435866238587,-0.008135547823344788,0.014300093398970978,-0.05528034936999178,0.15206656090650825,-0.18745619802251673,0.055757486150856767,-0.06302793880197904,0.1330341712288717,-0.20673666450737763,0.1907718095063634,-0.02721158539754965,-0.1403068399953607,-0.2153025052243469,0.18951692288826716,-0.03202103607402121,0.5807059390571101,0.22927969525414602,0.043678738483072424,-0.033789456888271,0.5327007481587891,-0.4855599321800269,-0.11588241673049868,-0.43244882758590797,0.04122750089450356,-0.18254873673720862,0.06650598581202055,-0.013402334589492516,0.5056101810841368,0.15708012555377046,-0.2514159984255183,-0.5218967770684578,1.0603656994757096,0.8869319592662586,0.0,-0.08692229161612622,0.022372788777318353,0.01500352152530212,0.028354529049273786,-0.03815088475870233,2.858904702222953,-1.2630974169369227,0.16348772996814298,0.0010334732769199384,1.0000000000000007,0.9535283554997751,0.9603756166515393,0.0,0.08888851362470414,0.0637166515014699
62,Silver Hawk,0.44412595438845237,0.0,-0.29118362658828695,0.014690003980815103,-0.05270968569955381,0.2633648804089255,-0.02694100636107133,0.10124938280523904,-0.1714582560381771,0.03460086456448618,-0.016932501340872614,0.1545768977591046,-0.11569380273802575,0.05793785299566771,-0.035966656672802425,0.16290959089117096,-0.18417332732740027,0.0907747026910802,-0.06612073087107223,-0.04362830067304176,-0.19159519563361477,0.10927228159260316,-0.15652555712685856,0.20533757897728722,-0.4478608470649166,0.028130420163636663,-0.04036607065989309,0.596411891197159,-0.2539130460813505,-0.02039285505755217,-0.4561503153170845,0.18713534936703513,-0.17654670536369046,0.010750772757674281,-0.011526071408405749,0.45543491039099504,-0.35861343892192954,0.38473507410189234,-0.3866281145526249,1.0291238604200368,0.8963708333090302,0.0,-0.08064802432033259,0.0614780464796237,0.04235478598152578,0.023380985035569818,-0.018461599055443933,2.573010814586034,-0.8237969930429543,0.23412681432721016,-0.024415652029502688,1.0000000000000007,0.9629198644682884,0.9660347197990382,0.02459420498962904,0.10406976068828924,0.07707751695370167
63,Gold Seahorse,0.4429058938832218,0.1237266548603738,-0.0877138126604887,0.0672572581985329,-0.004069838349401778,0.08026796543578385,-0.022859060082900062,0.06702834916145073,-0.06362511135832594,0.023272436886118193,-0.01950864804764844,0.15406716172698634,-0.1155595620973335,0.018929433804261132,-0.0337298410966387,0.12148037793795328,-0.19641160635229327,0.18326093045983086,-0.009812078533058714,0.15658192646382194,-0.15915633655393163,0.10415832664793986,-0.052319089806785,0.4091122428449167,-0.10962259294087705,0.1499474406557356,-0.09032361914537938,0.3977438347086411,-0.5027034216165235,-0.3282080051870332,-0.41201212116334746,0.1105266944423212,-0.12750121539429018,0.026029982854496113,-0.09269018330602752,0.3830039406691447,-0.2968782728965805,0.3115130739842396,-0.3863425962089677,1.0417377923561164,0.0,0.0,-0.04920849547686933,0.005963049783302046,0.0,0.020098692392976927,-0.013867163467544455,3.73328062075077,-2.3098570655047936,0.1407889004647649,-0.022784657106520112,1.000000000000001,0.9860738831546574,1.0025183901886616,0.0,0.054316482034566634,0.039538476958607065
64,Electric Blue Woodpecker,0.4364492485387751,0.04999962593667413,-0.044825518603334315,0.009801471798241757,-0.006258260912589186,0.16789097898660965,-0.009348958240399385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900387849900683,-0.07096849119667323,0.0,0.0,0.0,0.0,0.16231774550741931,-0.1624274760196824,0.05202276793611206,-0.031196496572086715,0.4346469624283198,-0.16758738279998303,0.35617299329839885,-0.33861701682632456,0.0,0.0,0.03136298870231281,-0.04722965363331188,0.14981282946191807,-0.15493606781627128,0.1135826262306387,-0.11659070753608962,1.0190353193521224,0.9011111993064217,0.0,-0.011037614975234514,0.04430120146683471,0.03087896848742684,0.05542424667987257,-0.06449690329617887,6.248517544995115,1.632059642006108,0.17313730015409434,-0.004820292426039541,1.0000000000000004,0.9982620566655753,0.9853738153174006,0.003992815605043243,0.021798681230145556,0.015417311861220213
65,Crimson Ostrich,0.42957811586354333,0.056162914123677944,-0.06230645508467884,0.07202786455384969,-0.007424750712499595,0.03128827182257843,-0.021800900307506144,0.04742573998851495,-0.04372461953996508,0.01815832636837369,-0.01395479681725,0.10846313310238316,0.006193568419075777,0.05489579346132761,-0.007049625475857032,-0.06058477305607157,-0.19616814314570408,0.1718644902949244,0.06540353214945697,0.019310820079563997,-0.07097338868928454,0.05863178557747146,-0.008226008682589938,0.14937630028895246,-0.20871495127423662,0.010818597693606352,-0.03494365294102477,0.44975984823172127,-0.4285393088655865,0.13158032363510838,-0.17005646662292792,0.0018687877624370332,-0.10074890065669952,-0.013819901008259333,-0.05553094126472359,0.14316900201465949,-0.10194392344951364,0.07627791250154396,-0.22345703625693344,1.0255236669652126,0.0,0.0,-0.046488913370435134,0.01341737192047041,0.0,0.02567416827007845,-0.028871938731159077,2.551859950112942,-2.8381307011115258,0.07181654266310034,-0.003901770575247876,1.0000000000000016,0.9916045568335893,0.999022157753027,0.0,0.04315632979673115,0.02567625684654313
66,Blue-Violet Spider,0.4266267132332791,0.170512263739053,-0.017161337849919092,0.11712739589193077,0.00012324413302300385,0.09052941181405161,-0.011490613207258304,0.057620574314360955,-0.10041426631898458,0.018586317628571037,-0.020502350978491513,0.07284010542847279,-0.06726936027311571,0.027325636458173583,-0.035335041404236926,0.08710124716362787,-0.1861185875343405,0.12956709043606293,-0.04684612413627508,0.17901674667788758,-0.056066214963104585,0.08088992244834677,-0.12552310655630572,0.37278346332800405,-0.07876333065705012,0.08800952910952983,-0.05904244240771302,0.5187921931175238,-0.03421811725826533,0.3735660480066916,-0.2582881941245656,0.17302167069182708,-0.14171461588714335,0.06569105714722714,-0.03772129110991915,0.1627570231412908,-0.34299161216764157,0.3929737294559884,-0.39086514709675113,1.0552715144950058,0.9479016131477429,-0.003217284496952999,-0.0496622411281437,0.006592883025272471,0.0033920250627342318,0.01717258677012078,-0.00947447174746415,4.621878890611652,-2.2147585652062327,0.19079678224452779,-0.009798829756241467,1.0000000000000013,0.984957038748843,1.3595756368848873,0.0,0.04426801504132877,0.032045828589128106
67,Bright Orange Cheetah,0.4255813896207987,0.1988478178571947,-0.0671575158471879,0.030881390132201814,-0.0053028027226712515,0.21428946172044316,-0.009342563869073617,0.031945295425512256,-0.06894818750215129,0.013788445742480612,-0.021400961978099067,0.052471408549313134,-0.041302193600942186,0.02403526020790351,-0.01722797695797352,0.03630282867718797,-0.0794897161445975,0.053480617611734435,-0.014730755419390071,0.026238420418587198,-0.11190352125266317,0.10849714566762433,-0.030834296972052196,0.40378737220279903,0.00999589062322001,0.038540306992345785,-0.02747592025837886,0.36484957902904086,-0.46304736530643853,0.11835767679638479,-0.12112687506031844,0.008713291438412454,-0.07142483485322398,0.01834683153409788,-0.010115919831438927,0.40084644070780745,0.04228250176841414,-0.06369068455389973,-0.4513697133625179,1.0736266570793225,0.9326408645782975,-0.0013913780002910415,-0.08122265971254967,0.04515648964694377,0.02461243246915647,0.07663027092903626,-0.028540740065741317,4.822793836554739,-2.2259217177261155,0.23509107271775864,-0.012983391372573094,1.0000000000000004,0.9738665415576097,1.6803207885767415,0.0,0.0690483234719311,0.0487187281336868
